"","Astro","CA1sp","CA1sp/SUB-sp Kcnip1","CA2sp/IG","CA3sp","Car3","CR","DG","Endo","IT RHP Dcn","L2/3 IT Cdc14a","L2/3 IT Cxcl14","L2/3 IT Ndst4 Endou","L2/3 IT Otof","L2/3 IT Plch1","L4 IT","L4/5 IT","L5 ET","L5 IT","L6 CT","L6 IT","L6b","Lamp5","Lamp5 Lhx6","Ly6g6e","Macrophage","Meis2","NP","Oligo","PIR Six3","POST-PRE-PAR Ptgfr","Pvalb","RHP Cplx3","RSP_ACA IT Scnn1a","RSP/ACA L4/5 IT","Serpinf1","SMC","Sncg","Sncg/Ndnf HPF","Sst","Sst Chodl","SUB-Sp Ndst4","Vip","VLMC"
"Sox17",0.00102986611740474,0,0,0,0,0,0,0,258.015625,0,0,0,0,0.000329706561160567,0,0.000549954170485793,0.000636942675159236,0.000501504513540622,0.00665456745311555,0,0,0,0.0140650854936569,0,0,0,0,0.000880669308674593,0,0,0,0.288381233112257,0,0,0,0,0.00574712643678161,0,0,0.000537923614846692,0.0036231884057971,0,0.000471105527638191,0.0053475935828877
"Rgs20",154.46446961895,1.38313413014608,5.60846560846561,0.25,0.763239875389408,88.4937406109164,1.25641025641026,0.328783621035729,0.03125,2.26,17.3959731543624,9.9016921837228,16.4239631336406,43.9212001318826,35.2149292149292,20.7778185151237,27.1974522292994,28.7236710130391,20.5704779189353,25.0279812481688,20.7634015069968,86.4633569739953,4.49448428019857,0.921325051759834,6.05533596837945,0.0432432432432432,14.1802325581395,2.41567591369441,5.75949367088608,47.2727272727273,9.66,7.81994595922378,16.6315789473684,9.43564356435644,35.031914893617,8.97849462365591,0.149425287356322,11.4958294717331,6.68119891008174,15.1658597812444,5.07608695652174,22.1075949367089,10.8406092964824,0.149732620320856
"Atp6v1h",103.144181256437,331.039176626826,408.592592592593,332.85,414.090342679128,624.599399098648,227.641025641026,223.096346848655,95.178125,286.235,313.895973154362,253.956486704271,367.423963133641,358.915759973623,364.628056628057,348.016865261228,441.445541401274,422.386158475426,505.768905021174,433.12115440961,457.007750269107,528.224192277384,394.728626585769,402.809523809524,338.474308300395,64.172972972973,239.802325581395,434.775869660942,126.987341772152,283,292.76,424.984033407025,317.559210526316,401.930693069307,394.620567375887,385.68458781362,75.7126436781609,454.884151992586,489.277929155313,488.840953917877,467.644927536232,352.537974683544,349.516645728643,102.117647058824
"Oprk1",0,1.31208499335989,0.158730158730159,0,0.0124610591900312,160.771156735103,0,0,0,0,0.87248322147651,0.048348106365834,0.820276497695853,0.0885262116716123,0.0218790218790219,0.0735105407882676,0.382802547770701,0.0155466399197593,1.12038717483364,1.185174333431,13.3928955866523,0.0654058313632782,0.110865968008825,0.196687370600414,0.375494071146245,0,2.56976744186047,0.00264200792602378,0,2.40909090909091,0,0.00736919675755343,0,0.613861386138614,0.464539007092199,0.827956989247312,0,0.325301204819277,2.25885558583106,4.07925407925408,7.0036231884058,0.00843881856540084,0.652795226130653,0
"Npbwr1",0,1.7390438247012,13.5026455026455,0,1.35202492211838,5.86029043565348,0,0.00602167804094741,0,0.03,5.97986577181208,0,0.0921658986175115,0.0454995054401583,0.101673101673102,0.0971585701191567,0.74140127388535,0.0777331995987964,0.593768905021174,0.0480515675358922,1.43595263724435,0.0500394011032309,0.0190292333149476,0.204968944099379,0,0,0,0,0.00421940928270042,0,2.24,0.00589535740604274,0,0.00495049504950495,0,0,0.0114942528735632,0.00278035217794254,0,1.23901739286355,0.0760869565217391,3.38607594936709,0.0186871859296482,0
"Sntg1",0.216271884654995,30.8021248339973,21.5820105820106,18.4,24.5981308411215,16.449173760641,29.974358974359,28.3460457647531,0.01875,16.105,27.506711409396,24.7614826752619,6.49769585253456,29.1836465545664,27.8597168597169,41.5362053162237,32.0751592356688,19.5285857572718,17.9615849969752,10.7015821857603,16.7199138858988,6.53427895981087,47.3361831218974,26.9968944099379,6.69565217391304,0.248648648648649,23.3546511627907,29.0902686041391,32.6455696202532,14,11.34,42.7609923851633,10.7368421052632,37.8861386138614,38.5673758865248,106.129032258065,2.33333333333333,52.1992585727525,38.58310626703,47.6078536847768,21.5289855072464,11.1582278481013,69.5249685929648,1.58288770053476
"Adhfe1",178.904222451081,0.0438247011952191,0.211640211640212,0,0.230529595015576,0.28342513770656,0,0.384584504215175,0,0.035,0.130872483221477,0.181305398871878,0.0967741935483871,0.179195515990768,0.173745173745174,0.197066911090742,0.221656050955414,0.224674022066199,0.11373260738052,0.0690008789920891,0.107427341227126,0.0902285263987392,1.60810810810811,2.79192546583851,0.0869565217391304,2.48108108108108,0.0348837209302326,0.0722148833113166,8.45569620253165,0,0,4.88233849177106,0.335526315789474,0.777227722772277,0.184397163120567,5.60215053763441,0.235632183908046,2.70157553290083,1.90463215258856,1.10794333871257,0,0.118143459915612,2.16457286432161,32.7700534759358
"2610203C22Rik",3.11534500514933,0.0451527224435591,0.121693121693122,1.95,0.0529595015576324,0.178768152228343,0,0.099959855479727,0,0.02,0.248322147651007,0.157131345688961,0.0691244239631336,0.103198153643258,0.250965250965251,0.192850595783685,0.149522292993631,0.0661985957873621,0.114942528735632,0.0782302959273367,0.046286329386437,0.224586288416076,0.0879757308328737,0.046583850931677,0.0434782608695652,27.9567567567568,0,0.119771025979745,0.0168776371308017,0,0,0.337263571604028,0.5,0.376237623762376,0.166666666666667,0.14336917562724,0.0574712643678161,0.0324374420759963,0.0681198910081744,0.575757575757576,0.036231884057971,0.0738396624472574,0.133479899497487,1.23529411764706
"3110035E14Rik",0.842430484037075,265.781540504648,278.661375661376,49.3,42.803738317757,223.966950425638,0.307692307692308,29.9072661581694,1.03125,75.745,61.3557046979866,36.6027397260274,5.14285714285714,146.782228816353,112.958815958816,152.875343721357,228.05652866242,258.579739217653,296.963097398669,772.69865221213,307.127879440258,740.190307328605,2.06480970766685,0.353002070393375,10.3241106719368,2.58918918918919,1.13953488372093,8.71158080140907,172.552742616034,110.636363636364,128.42,3.39105870793417,156.947368421053,116.178217821782,212.382978723404,2.51254480286738,3.74712643678161,0.840593141797961,2.20708446866485,12.7681549220011,0.184782608695652,185.491561181435,6.76994346733668,0.582887700534759
"Cops5",76.0926879505664,120.303452855246,135.132275132275,132.15,130.772585669782,158.64897346019,89.8974358974359,119.050582095544,75.9375,128.965,138.204697986577,118.232070910556,165.225806451613,137.370590174744,149.675675675676,135.291659028414,162.320859872611,171.700100300903,186.265577737447,170.14049223557,165.315392895587,216.910953506698,148.085493656922,169.826086956522,146.98023715415,32.8864864864865,108.406976744186,158.233377366799,117.586497890295,70.7272727272727,133.7,159.22156718251,157.453947368421,180.282178217822,161.567375886525,148.258064516129,74.4827586206897,177.58109360519,186.790190735695,170.1099157253,175.144927536232,148.915611814346,131.945194723618,67.0641711229947
"Cpa6",0,0.106241699867198,0,0,0.0809968847352025,0.0135202804206309,7.46153846153846,0.213970293054998,0,9.56,0.295302013422819,0.115229653505238,1.20276497695853,0.208044840092318,0.0347490347490347,0.147021081576535,0.189331210191083,0.274824473420261,2.30611010284332,8.32683855845297,0.693003229278794,0.246256895193065,0.258411472697187,0,0.0513833992094862,0,79.5058139534884,0.180096873623954,0,0,1.96,0.0564971751412429,0,0.0693069306930693,0.00354609929078014,0,0,0.1241890639481,0,0.201900663439125,0.0471014492753623,0,0.00471105527638191,0
"Prex2",289.173017507724,1.85989375830013,0.523809523809524,7.15,2.78193146417446,0.924887330996495,0.0256410256410256,9.36812525090325,111.978125,1.93,0.483221476510067,0.639000805801773,0.202764976958525,0.749093306956808,1.16602316602317,0.483226397800183,0.915127388535032,3.6308926780341,0.830006049606776,2.43436859068268,1.01399354144241,2.83451536643026,8.48290126861555,11.3167701863354,1.04347826086957,1.25405405405405,0.627906976744186,3.06825187142228,3.042194092827,1,5.5,0.308032424465733,1.28947368421053,2.18811881188119,1.02482269503546,0.129032258064516,1.37931034482759,1.93327154772938,0.866485013623978,0.168728707190246,0.159420289855072,1.17721518987342,3.22267587939698,58.2566844919786
"A830018L16Rik",0.670442842430484,39.109561752988,86.4391534391534,73.4,55.8348909657321,25.4131196795193,0.948717948717949,97.9092733841831,0.65625,114.815,27.9731543624161,39.2449637389202,59.36866359447,36.7746455654468,49.4440154440154,54.3406049495875,69.4216560509554,79.4242728184554,63.4633998790079,141.226047465573,83.4118406889128,127.485421591805,199.089354660783,157.15734989648,62.2608695652174,1.38378378378378,20.1860465116279,117.295904887715,0.29535864978903,21.0909090909091,68.2,49.4807172684844,62.5592105263158,53.5693069306931,61.9964539007092,146.924731182796,0.839080459770115,82.7766450417053,104.365122615804,31.9318630087861,6.86594202898551,32.9198312236287,77.5243404522613,0.529411764705882
